file,method,metric,origin,detection_time,error,threshold
linear_linear2_ar6_abrupt_11.csv,Chronos-Bolt Base + error detector,mae,8632,8656,5.2348122564167925,4.732242065321964
linear_linear2_ar6_abrupt_11.csv,Chronos-Bolt Base + error detector,mae,9016,9040,6.005897200811783,5.900625202316769
linear_linear2_ar6_abrupt_11.csv,Chronos-Bolt Base + error detector,mae,9256,9280,14.37574016855415,8.543367139608948
linear_linear2_ar6_abrupt_11.csv,Chronos-Bolt Base + error detector,mae,9592,9616,16.154272245944245,12.917756689653142
linear_linear2_ar6_abrupt_11.csv,Chronos-Bolt Base + error detector,mae,10120,10144,19.25127798340162,16.63491145254629
linear_linear2_ar6_abrupt_11.csv,Chronos-Bolt Base + error detector,mae,10672,10696,17.123870298254847,16.038685954923327
linear_linear2_ar6_abrupt_11.csv,Chronos-Bolt Base + error detector,mae,11320,11344,15.152362648920828,8.043848805263455
linear_linear2_ar6_abrupt_11.csv,Chronos-Bolt Base + error detector,mae,11560,11584,9.04107201479569,7.890913576110796
linear_linear2_ar6_abrupt_11.csv,Chronos-Bolt Base + error detector,mae,11824,11848,9.23956846950565,8.896460605372395
linear_linear2_ar6_abrupt_12.csv,Chronos-Bolt Base + error detector,mae,1744,1768,3.785710343874852,3.288026225109732
linear_linear2_ar6_abrupt_12.csv,Chronos-Bolt Base + error detector,mae,2056,2080,3.1464040397894024,3.1407647778139607
linear_linear2_ar6_abrupt_12.csv,Chronos-Bolt Base + error detector,mae,2344,2368,3.8249786338932608,3.456770456906921
linear_linear2_ar6_abrupt_12.csv,Chronos-Bolt Base + error detector,mae,2656,2680,4.9673717997482445,3.0113821642718346
linear_linear2_ar6_abrupt_12.csv,Chronos-Bolt Base + error detector,mae,2992,3016,4.8469978160721645,4.293152952723019
linear_linear2_ar6_abrupt_12.csv,Chronos-Bolt Base + error detector,mae,3232,3256,9.654354464372163,8.721168845644957
linear_linear2_ar6_abrupt_12.csv,Chronos-Bolt Base + error detector,mae,4360,4384,11.842962352854686,11.667891070691388
linear_linear2_ar6_abrupt_12.csv,Chronos-Bolt Base + error detector,mae,4816,4840,12.538375716521372,9.08844196070767
linear_linear2_ar6_abrupt_12.csv,Chronos-Bolt Base + error detector,mae,5128,5152,17.423887811925916,16.471822946070457
linear_linear2_ar6_abrupt_12.csv,Chronos-Bolt Base + error detector,mae,6808,6832,7.787524139817147,7.583541961736913
linear_linear2_ar6_abrupt_12.csv,Chronos-Bolt Base + error detector,mae,7792,7816,6.397606640439558,5.227731698676297
linear_linear2_ar6_abrupt_12.csv,Chronos-Bolt Base + error detector,mae,8080,8104,7.244803227464618,6.811635136832454
linear_linear2_ar6_abrupt_12.csv,Chronos-Bolt Base + error detector,mae,9136,9160,15.047204237886113,11.325766950864459
linear_linear2_ar6_abrupt_12.csv,Chronos-Bolt Base + error detector,mae,11296,11320,15.926001828355604,14.631654823395701
linear_linear2_ar6_abrupt_12.csv,Chronos-Bolt Base + error detector,mae,11584,11608,15.600954128456229,15.4149579490552
linear_linear2_ar6_abrupt_13.csv,Chronos-Bolt Base + error detector,mae,2200,2224,3.6994514231134,2.2977619158392204
linear_linear2_ar6_abrupt_13.csv,Chronos-Bolt Base + error detector,mae,2656,2680,2.2724695045330745,2.158555042057658
linear_linear2_ar6_abrupt_13.csv,Chronos-Bolt Base + error detector,mae,3016,3040,3.3568020887087644,2.7408073809133278
linear_linear2_ar6_abrupt_13.csv,Chronos-Bolt Base + error detector,mae,3256,3280,16.408594885873683,4.838493214745747
linear_linear2_ar6_abrupt_13.csv,Chronos-Bolt Base + error detector,mae,4552,4576,19.259146704349757,13.333104927667566
linear_linear2_ar6_abrupt_13.csv,Chronos-Bolt Base + error detector,mae,5032,5056,12.723861443199077,12.600794739368034
linear_linear2_ar6_abrupt_13.csv,Chronos-Bolt Base + error detector,mae,5440,5464,15.946960522284515,12.866916562341391
linear_linear2_ar6_abrupt_13.csv,Chronos-Bolt Base + error detector,mae,5992,6016,22.514421351600177,17.757435801871623
linear_linear2_ar6_abrupt_13.csv,Chronos-Bolt Base + error detector,mae,6928,6952,8.755726279148186,7.317156280367874
linear_linear2_ar6_abrupt_13.csv,Chronos-Bolt Base + error detector,mae,7432,7456,5.295076047915629,4.578842434489193
linear_linear2_ar6_abrupt_13.csv,Chronos-Bolt Base + error detector,mae,7696,7720,6.24395579239408,5.327788767135106
linear_linear2_ar6_abrupt_13.csv,Chronos-Bolt Base + error detector,mae,8056,8080,8.533744060278385,7.911110091041701
linear_linear2_ar6_abrupt_13.csv,Chronos-Bolt Base + error detector,mae,8968,8992,8.977463544238622,8.371531800339305
linear_linear2_ar6_abrupt_13.csv,Chronos-Bolt Base + error detector,mae,9256,9280,13.285733093575084,9.393422246185807
linear_linear2_ar6_abrupt_13.csv,Chronos-Bolt Base + error detector,mae,10360,10384,20.678687387471836,17.2315571733265
linear_linear2_ar6_abrupt_14.csv,Chronos-Bolt Base + error detector,mae,1936,1960,3.0807727761361683,3.0640957200078662
linear_linear2_ar6_abrupt_14.csv,Chronos-Bolt Base + error detector,mae,2728,2752,4.728309734167853,3.061229731831494
linear_linear2_ar6_abrupt_14.csv,Chronos-Bolt Base + error detector,mae,3016,3040,8.680355299372186,4.034237879187662
linear_linear2_ar6_abrupt_14.csv,Chronos-Bolt Base + error detector,mae,3280,3304,14.445392930483285,6.9739883437832635
linear_linear2_ar6_abrupt_14.csv,Chronos-Bolt Base + error detector,mae,3640,3664,15.436611433901666,15.021710903371762
linear_linear2_ar6_abrupt_14.csv,Chronos-Bolt Base + error detector,mae,3904,3928,12.000065035837354,9.363420145949455
linear_linear2_ar6_abrupt_14.csv,Chronos-Bolt Base + error detector,mae,4480,4504,13.618983566923761,12.771412533370972
linear_linear2_ar6_abrupt_14.csv,Chronos-Bolt Base + error detector,mae,7384,7408,5.783131681730697,5.616452593697877
linear_linear2_ar6_abrupt_14.csv,Chronos-Bolt Base + error detector,mae,7672,7696,5.45988403093848,5.453417028002104
linear_linear2_ar6_abrupt_14.csv,Chronos-Bolt Base + error detector,mae,7912,7936,10.106404794572981,8.113782017801043
linear_linear2_ar6_abrupt_14.csv,Chronos-Bolt Base + error detector,mae,8992,9016,7.761669950930774,5.9935464503852955
linear_linear2_ar6_abrupt_14.csv,Chronos-Bolt Base + error detector,mae,9256,9280,12.419893043275323,6.841478932960178
linear_linear2_ar6_abrupt_14.csv,Chronos-Bolt Base + error detector,mae,9856,9880,24.131228031680894,23.160328838350438
linear_linear2_ar6_abrupt_14.csv,Chronos-Bolt Base + error detector,mae,10816,10840,19.269176342018866,16.524998850560323
linear_linear2_ar6_abrupt_15.csv,Chronos-Bolt Base + error detector,mae,1864,1888,4.354446635202919,4.15260288014726
linear_linear2_ar6_abrupt_15.csv,Chronos-Bolt Base + error detector,mae,2344,2368,4.865581802127537,2.7837594727324726
linear_linear2_ar6_abrupt_15.csv,Chronos-Bolt Base + error detector,mae,2608,2632,3.442722969657213,3.0694986237345043
linear_linear2_ar6_abrupt_15.csv,Chronos-Bolt Base + error detector,mae,2992,3016,6.592034488838915,3.2759125292674707
linear_linear2_ar6_abrupt_15.csv,Chronos-Bolt Base + error detector,mae,3232,3256,11.24377723783702,6.649758925184438
linear_linear2_ar6_abrupt_15.csv,Chronos-Bolt Base + error detector,mae,4480,4504,18.913971649739043,17.712171363460033
linear_linear2_ar6_abrupt_15.csv,Chronos-Bolt Base + error detector,mae,4768,4792,15.211246726470643,10.344864949165107
linear_linear2_ar6_abrupt_15.csv,Chronos-Bolt Base + error detector,mae,5152,5176,13.687746232814936,13.294269035093613
linear_linear2_ar6_abrupt_15.csv,Chronos-Bolt Base + error detector,mae,6904,6928,7.935183844861473,7.439378389113653
linear_linear2_ar6_abrupt_15.csv,Chronos-Bolt Base + error detector,mae,8776,8800,6.267613888406781,5.950457822915876
linear_linear2_ar6_abrupt_15.csv,Chronos-Bolt Base + error detector,mae,9088,9112,13.881297132357425,7.517427169123427
linear_linear2_ar6_abrupt_15.csv,Chronos-Bolt Base + error detector,mae,9424,9448,13.770597800692721,10.670683600428315
linear_linear2_ar6_abrupt_15.csv,Chronos-Bolt Base + error detector,mae,9784,9808,16.749862179402456,16.102083576101045
linear_linear2_ar6_abrupt_15.csv,Chronos-Bolt Base + error detector,mae,10504,10528,21.937340781204572,17.181782475728994
linear_linear2_ar6_abrupt_15.csv,Chronos-Bolt Base + error detector,mae,10840,10864,14.509649291390993,12.691878013497668
linear_linear2_ar6_abrupt_15.csv,Chronos-Bolt Base + error detector,mae,11704,11728,11.157854301541356,10.36732383609081
linear_linear2_ar6_abrupt_15.csv,Chronos-Bolt Base + error detector,mae,11968,11992,11.429305045768663,10.526355892658755
linear_linear2_ar6_abrupt_16.csv,Chronos-Bolt Base + error detector,mae,1792,1816,3.104367136043404,2.764358205909171
linear_linear2_ar6_abrupt_16.csv,Chronos-Bolt Base + error detector,mae,2704,2728,2.4878312807394853,2.398490064440553
linear_linear2_ar6_abrupt_16.csv,Chronos-Bolt Base + error detector,mae,2992,3016,3.6322611056791594,2.6090927685640466
linear_linear2_ar6_abrupt_16.csv,Chronos-Bolt Base + error detector,mae,3232,3256,6.385812630030784,4.888507743333659
linear_linear2_ar6_abrupt_16.csv,Chronos-Bolt Base + error detector,mae,3688,3712,23.566559690270484,18.739259797110453
linear_linear2_ar6_abrupt_16.csv,Chronos-Bolt Base + error detector,mae,3976,4000,23.131337561635075,20.200337068397452
linear_linear2_ar6_abrupt_16.csv,Chronos-Bolt Base + error detector,mae,4504,4528,16.94231611750182,15.841898598662238
linear_linear2_ar6_abrupt_16.csv,Chronos-Bolt Base + error detector,mae,4744,4768,18.243900421744772,13.103274917181631
linear_linear2_ar6_abrupt_16.csv,Chronos-Bolt Base + error detector,mae,5032,5056,13.609809504135725,13.509718536954232
linear_linear2_ar6_abrupt_16.csv,Chronos-Bolt Base + error detector,mae,5368,5392,16.65216743681327,10.618338815808055
linear_linear2_ar6_abrupt_16.csv,Chronos-Bolt Base + error detector,mae,5872,5896,24.774197841859408,13.586087685030726
linear_linear2_ar6_abrupt_16.csv,Chronos-Bolt Base + error detector,mae,9016,9040,7.267723681323001,5.367111646198012
linear_linear2_ar6_abrupt_16.csv,Chronos-Bolt Base + error detector,mae,9256,9280,9.434840202799743,9.286803724965466
linear_linear2_ar6_abrupt_16.csv,Chronos-Bolt Base + error detector,mae,9616,9640,20.46322954389085,12.379834369282474
linear_linear2_ar6_abrupt_16.csv,Chronos-Bolt Base + error detector,mae,9952,9976,15.543725518300036,12.80936176451286
linear_linear2_ar6_abrupt_16.csv,Chronos-Bolt Base + error detector,mae,10216,10240,14.506014946588147,11.859654443693183
linear_linear2_ar6_abrupt_16.csv,Chronos-Bolt Base + error detector,mae,10528,10552,15.049727001822168,14.631992023794878
linear_linear2_ar6_abrupt_16.csv,Chronos-Bolt Base + error detector,mae,11392,11416,14.670251872789521,13.427146504821476
linear_linear2_ar6_abrupt_16.csv,Chronos-Bolt Base + error detector,mae,11776,11800,12.434090304953813,12.176784693975478
linear_linear2_ar6_abrupt_17.csv,Chronos-Bolt Base + error detector,mae,2608,2632,3.6637630427254746,2.1987480460813154
linear_linear2_ar6_abrupt_17.csv,Chronos-Bolt Base + error detector,mae,2992,3016,3.040553689167061,2.460132832232923
linear_linear2_ar6_abrupt_17.csv,Chronos-Bolt Base + error detector,mae,3280,3304,11.132984715271006,8.324199513897558
linear_linear2_ar6_abrupt_17.csv,Chronos-Bolt Base + error detector,mae,5152,5176,19.29403717024406,18.466714008810182
linear_linear2_ar6_abrupt_17.csv,Chronos-Bolt Base + error detector,mae,7168,7192,7.29602967678098,5.999236420441412
linear_linear2_ar6_abrupt_17.csv,Chronos-Bolt Base + error detector,mae,7816,7840,6.343883031184304,6.227159260112671
linear_linear2_ar6_abrupt_17.csv,Chronos-Bolt Base + error detector,mae,8344,8368,7.33730808486822,7.063078550284372
linear_linear2_ar6_abrupt_17.csv,Chronos-Bolt Base + error detector,mae,8728,8752,8.681174439369466,7.463923555546247
linear_linear2_ar6_abrupt_17.csv,Chronos-Bolt Base + error detector,mae,9016,9040,8.214889022697294,6.3546445597991355
linear_linear2_ar6_abrupt_17.csv,Chronos-Bolt Base + error detector,mae,9280,9304,12.031325924726596,8.997425216148642
linear_linear2_ar6_abrupt_17.csv,Chronos-Bolt Base + error detector,mae,10600,10624,14.64509179474831,14.432312666101355
linear_linear2_ar6_abrupt_17.csv,Chronos-Bolt Base + error detector,mae,11824,11848,24.765095610255944,14.628315447531836
linear_linear2_ar6_abrupt_18.csv,Chronos-Bolt Base + error detector,mae,1888,1912,1.9766421821548572,1.86244482117649
linear_linear2_ar6_abrupt_18.csv,Chronos-Bolt Base + error detector,mae,2992,3016,6.835061058787102,2.923877085897413
linear_linear2_ar6_abrupt_18.csv,Chronos-Bolt Base + error detector,mae,3232,3256,6.789138149187287,6.257880799917482
linear_linear2_ar6_abrupt_18.csv,Chronos-Bolt Base + error detector,mae,3520,3544,27.408260843329888,18.21086612222763
linear_linear2_ar6_abrupt_18.csv,Chronos-Bolt Base + error detector,mae,4432,4456,11.722208581336744,10.911291296100472
linear_linear2_ar6_abrupt_18.csv,Chronos-Bolt Base + error detector,mae,4672,4696,12.777437756839966,12.22197630137629
linear_linear2_ar6_abrupt_18.csv,Chronos-Bolt Base + error detector,mae,5320,5344,27.680294640177994,23.708728624799832
linear_linear2_ar6_abrupt_18.csv,Chronos-Bolt Base + error detector,mae,5920,5944,19.11859912996276,14.494618608014054
linear_linear2_ar6_abrupt_18.csv,Chronos-Bolt Base + error detector,mae,6640,6664,10.504971975418334,9.4646981938925
linear_linear2_ar6_abrupt_18.csv,Chronos-Bolt Base + error detector,mae,7144,7168,7.716850957126269,6.837525333865903
linear_linear2_ar6_abrupt_18.csv,Chronos-Bolt Base + error detector,mae,8080,8104,6.494720566461216,6.132890089002383
linear_linear2_ar6_abrupt_18.csv,Chronos-Bolt Base + error detector,mae,8392,8416,7.190706292727948,6.4810926450526045
linear_linear2_ar6_abrupt_18.csv,Chronos-Bolt Base + error detector,mae,8920,8944,7.965954343703416,5.592300240891101
linear_linear2_ar6_abrupt_18.csv,Chronos-Bolt Base + error detector,mae,9184,9208,9.785825293423917,8.428860481551048
linear_linear2_ar6_abrupt_18.csv,Chronos-Bolt Base + error detector,mae,10624,10648,13.148617398531172,10.567799225267308
linear_linear2_ar6_abrupt_18.csv,Chronos-Bolt Base + error detector,mae,11152,11176,12.629836628035228,11.636214625312196
linear_linear2_ar6_abrupt_19.csv,Chronos-Bolt Base + error detector,mae,1744,1768,3.3231907358532857,1.886298858664921
linear_linear2_ar6_abrupt_19.csv,Chronos-Bolt Base + error detector,mae,2584,2608,2.24470229142196,2.12770809577946
linear_linear2_ar6_abrupt_19.csv,Chronos-Bolt Base + error detector,mae,3016,3040,2.5183923151258125,2.0375875769835394
linear_linear2_ar6_abrupt_19.csv,Chronos-Bolt Base + error detector,mae,3280,3304,4.335769722455001,4.315607714735296
linear_linear2_ar6_abrupt_19.csv,Chronos-Bolt Base + error detector,mae,3832,3856,13.839664522829736,13.711799473599813
linear_linear2_ar6_abrupt_19.csv,Chronos-Bolt Base + error detector,mae,4168,4192,19.95878654294471,8.623286759015828
linear_linear2_ar6_abrupt_19.csv,Chronos-Bolt Base + error detector,mae,4408,4432,22.539141401867226,11.111054521093841
linear_linear2_ar6_abrupt_19.csv,Chronos-Bolt Base + error detector,mae,5080,5104,23.230094905040044,21.839145111324306
linear_linear2_ar6_abrupt_19.csv,Chronos-Bolt Base + error detector,mae,6856,6880,10.179070244460753,8.139388767465581
linear_linear2_ar6_abrupt_19.csv,Chronos-Bolt Base + error detector,mae,7888,7912,8.077673230388774,6.654533603708116
linear_linear2_ar6_abrupt_19.csv,Chronos-Bolt Base + error detector,mae,8128,8152,6.716325911539791,6.667676874958108
linear_linear2_ar6_abrupt_19.csv,Chronos-Bolt Base + error detector,mae,9040,9064,7.108924995426844,5.995255574020725
linear_linear2_ar6_abrupt_19.csv,Chronos-Bolt Base + error detector,mae,9328,9352,8.692742110596965,8.422948105516756
linear_linear2_ar6_abrupt_19.csv,Chronos-Bolt Base + error detector,mae,9736,9760,17.67854220948056,14.266441852692779
linear_linear2_ar6_abrupt_19.csv,Chronos-Bolt Base + error detector,mae,10144,10168,19.157640990139992,12.852906680743772
linear_linear2_ar6_abrupt_19.csv,Chronos-Bolt Base + error detector,mae,11416,11440,11.248114547913447,10.474852769492752
linear_linear2_ar6_abrupt_19.csv,Chronos-Bolt Base + error detector,mae,11656,11680,17.64563631317026,9.504284988885601
linear_linear2_ar6_abrupt_20.csv,Chronos-Bolt Base + error detector,mae,2032,2056,2.657794497755295,2.565038261026441
linear_linear2_ar6_abrupt_20.csv,Chronos-Bolt Base + error detector,mae,2512,2536,3.16094347180168,2.6287452005829466
linear_linear2_ar6_abrupt_20.csv,Chronos-Bolt Base + error detector,mae,2992,3016,2.358496225632691,2.25977757347221
linear_linear2_ar6_abrupt_20.csv,Chronos-Bolt Base + error detector,mae,3280,3304,9.98048609742049,6.952169737223532
linear_linear2_ar6_abrupt_20.csv,Chronos-Bolt Base + error detector,mae,3664,3688,14.723861103708167,14.151610202861034
linear_linear2_ar6_abrupt_20.csv,Chronos-Bolt Base + error detector,mae,4912,4936,12.811733393335764,12.360612004669584
linear_linear2_ar6_abrupt_20.csv,Chronos-Bolt Base + error detector,mae,7576,7600,8.482239019228798,8.162431860303265
linear_linear2_ar6_abrupt_20.csv,Chronos-Bolt Base + error detector,mae,8200,8224,6.770604217514237,6.4401727799026816
linear_linear2_ar6_abrupt_20.csv,Chronos-Bolt Base + error detector,mae,8632,8656,5.676562726499135,5.350519995214597
linear_linear2_ar6_abrupt_20.csv,Chronos-Bolt Base + error detector,mae,8920,8944,7.005044911434642,5.181870604915514
linear_linear2_ar6_abrupt_20.csv,Chronos-Bolt Base + error detector,mae,9616,9640,15.683547909812305,13.217438270914482
linear_linear2_ar6_abrupt_20.csv,Chronos-Bolt Base + error detector,mae,10000,10024,15.807643209446518,15.072644722876065
linear_linear2_ar6_abrupt_20.csv,Chronos-Bolt Base + error detector,mae,10528,10552,16.704262490602385,16.21985440152186
linear_linear2_ar6_gradual_01.csv,Chronos-Bolt Base + error detector,mae,2248,2272,2.620814867284353,2.3723287704396423
linear_linear2_ar6_gradual_01.csv,Chronos-Bolt Base + error detector,mae,2656,2680,2.7222528470818905,2.540841533868618
linear_linear2_ar6_gradual_01.csv,Chronos-Bolt Base + error detector,mae,2968,2992,3.9686420716706157,2.6308734162471286
linear_linear2_ar6_gradual_01.csv,Chronos-Bolt Base + error detector,mae,3208,3232,5.966122527541138,2.7914949967475375
linear_linear2_ar6_gradual_01.csv,Chronos-Bolt Base + error detector,mae,3448,3472,11.223161230249014,7.9724001102562925
linear_linear2_ar6_gradual_01.csv,Chronos-Bolt Base + error detector,mae,4504,4528,16.658736419441798,15.523161906009047
linear_linear2_ar6_gradual_01.csv,Chronos-Bolt Base + error detector,mae,5176,5200,23.470150289329805,19.197989879014216
linear_linear2_ar6_gradual_01.csv,Chronos-Bolt Base + error detector,mae,6880,6904,11.353708577100297,6.106346207844748
linear_linear2_ar6_gradual_01.csv,Chronos-Bolt Base + error detector,mae,7192,7216,5.658972023150895,4.4716726078185225
linear_linear2_ar6_gradual_01.csv,Chronos-Bolt Base + error detector,mae,7432,7456,8.812144138390153,5.411383815048987
linear_linear2_ar6_gradual_01.csv,Chronos-Bolt Base + error detector,mae,7696,7720,6.426095018343351,5.639912786605711
linear_linear2_ar6_gradual_01.csv,Chronos-Bolt Base + error detector,mae,8272,8296,6.414934943690099,6.105004362904699
linear_linear2_ar6_gradual_01.csv,Chronos-Bolt Base + error detector,mae,8872,8896,7.132986802676659,6.403748540150848
linear_linear2_ar6_gradual_01.csv,Chronos-Bolt Base + error detector,mae,9208,9232,11.031519130403789,6.643806979536833
linear_linear2_ar6_gradual_01.csv,Chronos-Bolt Base + error detector,mae,9664,9688,9.398750878326851,7.278493757793352
linear_linear2_ar6_gradual_01.csv,Chronos-Bolt Base + error detector,mae,10000,10024,12.00577662246568,11.026630552534073
linear_linear2_ar6_gradual_01.csv,Chronos-Bolt Base + error detector,mae,10912,10936,23.2234819363235,14.658720429016274
linear_linear2_ar6_gradual_01.csv,Chronos-Bolt Base + error detector,mae,11176,11200,12.5598818468445,10.214479139116552
linear_linear2_ar6_gradual_01.csv,Chronos-Bolt Base + error detector,mae,11464,11488,17.509463753354762,14.749610770258018
linear_linear2_ar6_gradual_02.csv,Chronos-Bolt Base + error detector,mae,2080,2104,2.930906157272626,2.5550180306042987
linear_linear2_ar6_gradual_02.csv,Chronos-Bolt Base + error detector,mae,2608,2632,3.5009806648986603,2.9067507211472448
linear_linear2_ar6_gradual_02.csv,Chronos-Bolt Base + error detector,mae,3136,3160,5.096676307901247,4.281437848079829
linear_linear2_ar6_gradual_02.csv,Chronos-Bolt Base + error detector,mae,3376,3400,11.341606060029738,6.623721326204776
linear_linear2_ar6_gradual_02.csv,Chronos-Bolt Base + error detector,mae,3664,3688,23.42907336477977,23.160027644044657
linear_linear2_ar6_gradual_02.csv,Chronos-Bolt Base + error detector,mae,4816,4840,25.698947364898174,22.814239292564636
linear_linear2_ar6_gradual_02.csv,Chronos-Bolt Base + error detector,mae,5056,5080,19.411573628516308,18.14329182621409
linear_linear2_ar6_gradual_02.csv,Chronos-Bolt Base + error detector,mae,6904,6928,7.124033581132028,6.2831102854742635
linear_linear2_ar6_gradual_02.csv,Chronos-Bolt Base + error detector,mae,8104,8128,6.272513970584534,6.112904266449295
linear_linear2_ar6_gradual_02.csv,Chronos-Bolt Base + error detector,mae,8872,8896,6.288492978310491,5.4086356718769775
linear_linear2_ar6_gradual_02.csv,Chronos-Bolt Base + error detector,mae,9136,9160,10.759812833631386,4.506336485156796
linear_linear2_ar6_gradual_02.csv,Chronos-Bolt Base + error detector,mae,9496,9520,19.023915145541974,12.744304818942148
linear_linear2_ar6_gradual_03.csv,Chronos-Bolt Base + error detector,mae,3112,3136,3.610967793106432,3.3002810211477667
linear_linear2_ar6_gradual_03.csv,Chronos-Bolt Base + error detector,mae,3400,3424,9.762720846682054,5.078476370161775
linear_linear2_ar6_gradual_03.csv,Chronos-Bolt Base + error detector,mae,4168,4192,15.667019825368177,12.65172815644578
linear_linear2_ar6_gradual_03.csv,Chronos-Bolt Base + error detector,mae,4528,4552,29.105119636663293,15.970069504006009
linear_linear2_ar6_gradual_03.csv,Chronos-Bolt Base + error detector,mae,5080,5104,25.148845862632964,14.071820142786112
linear_linear2_ar6_gradual_03.csv,Chronos-Bolt Base + error detector,mae,5536,5560,14.364255294137402,11.718253003753949
linear_linear2_ar6_gradual_03.csv,Chronos-Bolt Base + error detector,mae,5896,5920,19.685237921329016,14.982845563050232
linear_linear2_ar6_gradual_03.csv,Chronos-Bolt Base + error detector,mae,6472,6496,11.86158119978525,11.358553639167813
linear_linear2_ar6_gradual_03.csv,Chronos-Bolt Base + error detector,mae,7096,7120,8.880374948836772,8.757682830282338
linear_linear2_ar6_gradual_03.csv,Chronos-Bolt Base + error detector,mae,7936,7960,8.141841069811546,6.718954646025475
linear_linear2_ar6_gradual_03.csv,Chronos-Bolt Base + error detector,mae,9448,9472,13.7302370977006,10.7971619133333
linear_linear2_ar6_gradual_03.csv,Chronos-Bolt Base + error detector,mae,9712,9736,12.261615837886053,11.613084699536898
linear_linear2_ar6_gradual_03.csv,Chronos-Bolt Base + error detector,mae,9976,10000,10.825240408220658,9.761596163300169
linear_linear2_ar6_gradual_03.csv,Chronos-Bolt Base + error detector,mae,11296,11320,17.316065403395438,14.152314649115409
linear_linear2_ar6_gradual_04.csv,Chronos-Bolt Base + error detector,mae,1792,1816,3.363157612928116,2.9381383738804168
linear_linear2_ar6_gradual_04.csv,Chronos-Bolt Base + error detector,mae,3064,3088,3.090916932696748,2.787870970650154
linear_linear2_ar6_gradual_04.csv,Chronos-Bolt Base + error detector,mae,3304,3328,4.108277191800904,3.902174520709685
linear_linear2_ar6_gradual_04.csv,Chronos-Bolt Base + error detector,mae,4144,4168,16.4022975846808,15.11678349349222
linear_linear2_ar6_gradual_04.csv,Chronos-Bolt Base + error detector,mae,4480,4504,12.022258036632147,11.752294272157805
linear_linear2_ar6_gradual_04.csv,Chronos-Bolt Base + error detector,mae,5896,5920,17.86583768709085,13.886993039497543
linear_linear2_ar6_gradual_04.csv,Chronos-Bolt Base + error detector,mae,7312,7336,8.366621707214499,5.470395889556846
linear_linear2_ar6_gradual_04.csv,Chronos-Bolt Base + error detector,mae,7672,7696,5.6106231718297055,5.389014558077257
linear_linear2_ar6_gradual_04.csv,Chronos-Bolt Base + error detector,mae,8224,8248,8.60994092022319,8.413878614312061
linear_linear2_ar6_gradual_04.csv,Chronos-Bolt Base + error detector,mae,8560,8584,5.711905708901572,4.8909909527819195
linear_linear2_ar6_gradual_04.csv,Chronos-Bolt Base + error detector,mae,9184,9208,7.954799252933827,7.498807496865739
linear_linear2_ar6_gradual_04.csv,Chronos-Bolt Base + error detector,mae,9568,9592,11.604596321575238,8.872128752338817
linear_linear2_ar6_gradual_04.csv,Chronos-Bolt Base + error detector,mae,9832,9856,11.866808567339689,11.320044932958094
linear_linear2_ar6_gradual_04.csv,Chronos-Bolt Base + error detector,mae,11416,11440,22.475107966263565,12.451496239033194
linear_linear2_ar6_gradual_04.csv,Chronos-Bolt Base + error detector,mae,11680,11704,21.25984416129545,16.662740291938775
linear_linear2_ar6_gradual_05.csv,Chronos-Bolt Base + error detector,mae,1792,1816,2.713974426136288,2.632681037839717
linear_linear2_ar6_gradual_05.csv,Chronos-Bolt Base + error detector,mae,2296,2320,2.705702892782707,2.6389166541159077
linear_linear2_ar6_gradual_05.csv,Chronos-Bolt Base + error detector,mae,2536,2560,4.003750967718349,2.530483559860972
linear_linear2_ar6_gradual_05.csv,Chronos-Bolt Base + error detector,mae,2872,2896,3.451581208792756,3.123701977999236
linear_linear2_ar6_gradual_05.csv,Chronos-Bolt Base + error detector,mae,3232,3256,5.611558350795572,3.1565874718563105
linear_linear2_ar6_gradual_05.csv,Chronos-Bolt Base + error detector,mae,3520,3544,10.681426491048635,7.603303009687369
linear_linear2_ar6_gradual_05.csv,Chronos-Bolt Base + error detector,mae,3928,3952,16.25602714446882,10.589292087726587
linear_linear2_ar6_gradual_05.csv,Chronos-Bolt Base + error detector,mae,4624,4648,23.880213119137824,22.36273150418188
linear_linear2_ar6_gradual_05.csv,Chronos-Bolt Base + error detector,mae,5512,5536,19.581866915837576,17.29650001016841
linear_linear2_ar6_gradual_05.csv,Chronos-Bolt Base + error detector,mae,5752,5776,16.653357151338252,13.75679391396098
linear_linear2_ar6_gradual_05.csv,Chronos-Bolt Base + error detector,mae,7336,7360,6.0463104122777365,5.58744762988815
linear_linear2_ar6_gradual_05.csv,Chronos-Bolt Base + error detector,mae,8872,8896,6.53364219759622,4.463153756045763
linear_linear2_ar6_gradual_05.csv,Chronos-Bolt Base + error detector,mae,9232,9256,18.88065895489082,5.366720783661485
linear_linear2_ar6_gradual_05.csv,Chronos-Bolt Base + error detector,mae,10696,10720,15.960349199537967,15.945109006959196
linear_linear2_ar6_gradual_05.csv,Chronos-Bolt Base + error detector,mae,10960,10984,15.672568318911994,11.472169041323578
linear_linear2_ar6_gradual_05.csv,Chronos-Bolt Base + error detector,mae,11488,11512,17.40767490498994,14.202152455763281
linear_linear2_ar6_gradual_06.csv,Chronos-Bolt Base + error detector,mae,2200,2224,2.523881074063931,2.319819586119811
linear_linear2_ar6_gradual_06.csv,Chronos-Bolt Base + error detector,mae,2512,2536,2.9406909272863193,2.398132538652708
