file,method,true_drift,detected,delay,type
linear_linear1_ar4_gradual_06.csv,Chronos-Bolt Base + error detector,,2632.0,,FP
linear_linear1_ar4_gradual_06.csv,Chronos-Bolt Base + error detector,,4072.0,,FP
linear_linear1_ar4_gradual_06.csv,Chronos-Bolt Base + error detector,,5056.0,,FP
linear_linear1_ar4_gradual_06.csv,Chronos-Bolt Base + error detector,,6376.0,,FP
linear_linear1_ar4_gradual_06.csv,Chronos-Bolt Base + error detector,,6664.0,,FP
linear_linear1_ar4_gradual_06.csv,Chronos-Bolt Base + error detector,,6976.0,,FP
linear_linear1_ar4_gradual_06.csv,Chronos-Bolt Base + error detector,,7408.0,,FP
linear_linear1_ar4_gradual_06.csv,Chronos-Bolt Base + error detector,,8440.0,,FP
linear_linear1_ar4_gradual_06.csv,Chronos-Bolt Base + error detector,,8776.0,,FP
linear_linear1_ar4_gradual_06.csv,Chronos-Bolt Base + error detector,,10744.0,,FP
linear_linear1_ar4_gradual_06.csv,Chronos-Bolt Base + error detector,,11272.0,,FP
linear_linear1_ar4_gradual_07.csv,Chronos-Bolt Base + error detector,3000.0,3328.0,328.0,TP
linear_linear1_ar4_gradual_07.csv,Chronos-Bolt Base + error detector,6000.0,6256.0,256.0,TP
linear_linear1_ar4_gradual_07.csv,Chronos-Bolt Base + error detector,9000.0,9808.0,808.0,TP
linear_linear1_ar4_gradual_07.csv,Chronos-Bolt Base + error detector,,2992.0,,FP
linear_linear1_ar4_gradual_07.csv,Chronos-Bolt Base + error detector,,4912.0,,FP
linear_linear1_ar4_gradual_07.csv,Chronos-Bolt Base + error detector,,6736.0,,FP
linear_linear1_ar4_gradual_07.csv,Chronos-Bolt Base + error detector,,7528.0,,FP
linear_linear1_ar4_gradual_07.csv,Chronos-Bolt Base + error detector,,8440.0,,FP
linear_linear1_ar4_gradual_07.csv,Chronos-Bolt Base + error detector,,8680.0,,FP
linear_linear1_ar4_gradual_08.csv,Chronos-Bolt Base + error detector,3000.0,3976.0,976.0,TP
linear_linear1_ar4_gradual_08.csv,Chronos-Bolt Base + error detector,6000.0,6568.0,568.0,TP
linear_linear1_ar4_gradual_08.csv,Chronos-Bolt Base + error detector,9000.0,,,FN
linear_linear1_ar4_gradual_08.csv,Chronos-Bolt Base + error detector,,1864.0,,FP
linear_linear1_ar4_gradual_08.csv,Chronos-Bolt Base + error detector,,2656.0,,FP
linear_linear1_ar4_gradual_08.csv,Chronos-Bolt Base + error detector,,5488.0,,FP
linear_linear1_ar4_gradual_08.csv,Chronos-Bolt Base + error detector,,6856.0,,FP
linear_linear1_ar4_gradual_08.csv,Chronos-Bolt Base + error detector,,8296.0,,FP
linear_linear1_ar4_gradual_08.csv,Chronos-Bolt Base + error detector,,8848.0,,FP
linear_linear1_ar4_gradual_09.csv,Chronos-Bolt Base + error detector,3000.0,3448.0,448.0,TP
linear_linear1_ar4_gradual_09.csv,Chronos-Bolt Base + error detector,6000.0,6304.0,304.0,TP
linear_linear1_ar4_gradual_09.csv,Chronos-Bolt Base + error detector,9000.0,9016.0,16.0,TP
linear_linear1_ar4_gradual_09.csv,Chronos-Bolt Base + error detector,,1864.0,,FP
linear_linear1_ar4_gradual_09.csv,Chronos-Bolt Base + error detector,,2320.0,,FP
linear_linear1_ar4_gradual_09.csv,Chronos-Bolt Base + error detector,,3808.0,,FP
linear_linear1_ar4_gradual_09.csv,Chronos-Bolt Base + error detector,,4168.0,,FP
linear_linear1_ar4_gradual_09.csv,Chronos-Bolt Base + error detector,,6592.0,,FP
linear_linear1_ar4_gradual_09.csv,Chronos-Bolt Base + error detector,,6832.0,,FP
linear_linear1_ar4_gradual_09.csv,Chronos-Bolt Base + error detector,,7072.0,,FP
linear_linear1_ar4_gradual_09.csv,Chronos-Bolt Base + error detector,,7840.0,,FP
linear_linear1_ar4_gradual_09.csv,Chronos-Bolt Base + error detector,,8128.0,,FP
linear_linear1_ar4_gradual_09.csv,Chronos-Bolt Base + error detector,,10888.0,,FP
linear_linear1_ar4_gradual_10.csv,Chronos-Bolt Base + error detector,3000.0,3328.0,328.0,TP
linear_linear1_ar4_gradual_10.csv,Chronos-Bolt Base + error detector,6000.0,6256.0,256.0,TP
linear_linear1_ar4_gradual_10.csv,Chronos-Bolt Base + error detector,9000.0,9328.0,328.0,TP
linear_linear1_ar4_gradual_10.csv,Chronos-Bolt Base + error detector,,1840.0,,FP
linear_linear1_ar4_gradual_10.csv,Chronos-Bolt Base + error detector,,2656.0,,FP
linear_linear1_ar4_gradual_10.csv,Chronos-Bolt Base + error detector,,3856.0,,FP
linear_linear1_ar4_gradual_10.csv,Chronos-Bolt Base + error detector,,5800.0,,FP
linear_linear1_ar4_gradual_10.csv,Chronos-Bolt Base + error detector,,6496.0,,FP
linear_linear1_ar4_gradual_10.csv,Chronos-Bolt Base + error detector,,6928.0,,FP
linear_linear1_ar4_gradual_10.csv,Chronos-Bolt Base + error detector,,7240.0,,FP
linear_linear1_ar4_gradual_10.csv,Chronos-Bolt Base + error detector,,7504.0,,FP
linear_linear1_ar4_gradual_10.csv,Chronos-Bolt Base + error detector,,7744.0,,FP
linear_linear1_ar4_gradual_10.csv,Chronos-Bolt Base + error detector,,8224.0,,FP
linear_linear1_ar4_gradual_11.csv,Chronos-Bolt Base + error detector,3000.0,3568.0,568.0,TP
linear_linear1_ar4_gradual_11.csv,Chronos-Bolt Base + error detector,6000.0,6184.0,184.0,TP
linear_linear1_ar4_gradual_11.csv,Chronos-Bolt Base + error detector,9000.0,9928.0,928.0,TP
linear_linear1_ar4_gradual_11.csv,Chronos-Bolt Base + error detector,,1792.0,,FP
linear_linear1_ar4_gradual_11.csv,Chronos-Bolt Base + error detector,,4552.0,,FP
linear_linear1_ar4_gradual_11.csv,Chronos-Bolt Base + error detector,,4816.0,,FP
linear_linear1_ar4_gradual_11.csv,Chronos-Bolt Base + error detector,,5152.0,,FP
linear_linear1_ar4_gradual_11.csv,Chronos-Bolt Base + error detector,,6520.0,,FP
linear_linear1_ar4_gradual_11.csv,Chronos-Bolt Base + error detector,,6832.0,,FP
linear_linear1_ar4_gradual_11.csv,Chronos-Bolt Base + error detector,,7960.0,,FP
linear_linear1_ar4_gradual_11.csv,Chronos-Bolt Base + error detector,,8200.0,,FP
linear_linear1_ar4_gradual_11.csv,Chronos-Bolt Base + error detector,,10888.0,,FP
linear_linear1_ar4_gradual_12.csv,Chronos-Bolt Base + error detector,3000.0,3232.0,232.0,TP
linear_linear1_ar4_gradual_12.csv,Chronos-Bolt Base + error detector,6000.0,6184.0,184.0,TP
linear_linear1_ar4_gradual_12.csv,Chronos-Bolt Base + error detector,9000.0,10432.0,1432.0,TP
linear_linear1_ar4_gradual_12.csv,Chronos-Bolt Base + error detector,,2584.0,,FP
linear_linear1_ar4_gradual_12.csv,Chronos-Bolt Base + error detector,,4720.0,,FP
linear_linear1_ar4_gradual_12.csv,Chronos-Bolt Base + error detector,,5200.0,,FP
linear_linear1_ar4_gradual_12.csv,Chronos-Bolt Base + error detector,,6472.0,,FP
linear_linear1_ar4_gradual_12.csv,Chronos-Bolt Base + error detector,,7336.0,,FP
linear_linear1_ar4_gradual_12.csv,Chronos-Bolt Base + error detector,,8104.0,,FP
linear_linear1_ar4_gradual_12.csv,Chronos-Bolt Base + error detector,,8680.0,,FP
linear_linear1_ar4_gradual_13.csv,Chronos-Bolt Base + error detector,3000.0,3328.0,328.0,TP
linear_linear1_ar4_gradual_13.csv,Chronos-Bolt Base + error detector,6000.0,6232.0,232.0,TP
linear_linear1_ar4_gradual_13.csv,Chronos-Bolt Base + error detector,9000.0,9208.0,208.0,TP
linear_linear1_ar4_gradual_13.csv,Chronos-Bolt Base + error detector,,1840.0,,FP
linear_linear1_ar4_gradual_13.csv,Chronos-Bolt Base + error detector,,2128.0,,FP
linear_linear1_ar4_gradual_13.csv,Chronos-Bolt Base + error detector,,2464.0,,FP
linear_linear1_ar4_gradual_13.csv,Chronos-Bolt Base + error detector,,2944.0,,FP
linear_linear1_ar4_gradual_13.csv,Chronos-Bolt Base + error detector,,6736.0,,FP
linear_linear1_ar4_gradual_13.csv,Chronos-Bolt Base + error detector,,7024.0,,FP
linear_linear1_ar4_gradual_13.csv,Chronos-Bolt Base + error detector,,7336.0,,FP
linear_linear1_ar4_gradual_13.csv,Chronos-Bolt Base + error detector,,8128.0,,FP
linear_linear1_ar4_gradual_13.csv,Chronos-Bolt Base + error detector,,8368.0,,FP
linear_linear1_ar4_gradual_13.csv,Chronos-Bolt Base + error detector,,8656.0,,FP
linear_linear1_ar4_gradual_14.csv,Chronos-Bolt Base + error detector,3000.0,3016.0,16.0,TP
linear_linear1_ar4_gradual_14.csv,Chronos-Bolt Base + error detector,6000.0,6208.0,208.0,TP
linear_linear1_ar4_gradual_14.csv,Chronos-Bolt Base + error detector,9000.0,9256.0,256.0,TP
linear_linear1_ar4_gradual_14.csv,Chronos-Bolt Base + error detector,,1840.0,,FP
linear_linear1_ar4_gradual_14.csv,Chronos-Bolt Base + error detector,,2560.0,,FP
linear_linear1_ar4_gradual_14.csv,Chronos-Bolt Base + error detector,,3328.0,,FP
linear_linear1_ar4_gradual_14.csv,Chronos-Bolt Base + error detector,,3832.0,,FP
linear_linear1_ar4_gradual_14.csv,Chronos-Bolt Base + error detector,,4552.0,,FP
linear_linear1_ar4_gradual_14.csv,Chronos-Bolt Base + error detector,,6448.0,,FP
linear_linear1_ar4_gradual_14.csv,Chronos-Bolt Base + error detector,,6688.0,,FP
linear_linear1_ar4_gradual_14.csv,Chronos-Bolt Base + error detector,,7528.0,,FP
linear_linear1_ar4_gradual_14.csv,Chronos-Bolt Base + error detector,,7792.0,,FP
linear_linear1_ar4_gradual_14.csv,Chronos-Bolt Base + error detector,,8824.0,,FP
linear_linear1_ar4_gradual_15.csv,Chronos-Bolt Base + error detector,3000.0,3328.0,328.0,TP
linear_linear1_ar4_gradual_15.csv,Chronos-Bolt Base + error detector,6000.0,6304.0,304.0,TP
linear_linear1_ar4_gradual_15.csv,Chronos-Bolt Base + error detector,9000.0,10168.0,1168.0,TP
linear_linear1_ar4_gradual_15.csv,Chronos-Bolt Base + error detector,,5248.0,,FP
linear_linear1_ar4_gradual_15.csv,Chronos-Bolt Base + error detector,,6568.0,,FP
linear_linear1_ar4_gradual_15.csv,Chronos-Bolt Base + error detector,,6832.0,,FP
linear_linear1_ar4_gradual_15.csv,Chronos-Bolt Base + error detector,,7648.0,,FP
linear_linear1_ar4_gradual_15.csv,Chronos-Bolt Base + error detector,,8968.0,,FP
linear_linear1_ar4_gradual_16.csv,Chronos-Bolt Base + error detector,3000.0,3136.0,136.0,TP
linear_linear1_ar4_gradual_16.csv,Chronos-Bolt Base + error detector,6000.0,6184.0,184.0,TP
linear_linear1_ar4_gradual_16.csv,Chronos-Bolt Base + error detector,9000.0,9568.0,568.0,TP
linear_linear1_ar4_gradual_16.csv,Chronos-Bolt Base + error detector,,3400.0,,FP
linear_linear1_ar4_gradual_16.csv,Chronos-Bolt Base + error detector,,3856.0,,FP
linear_linear1_ar4_gradual_16.csv,Chronos-Bolt Base + error detector,,4984.0,,FP
linear_linear1_ar4_gradual_16.csv,Chronos-Bolt Base + error detector,,5728.0,,FP
linear_linear1_ar4_gradual_16.csv,Chronos-Bolt Base + error detector,,6784.0,,FP
linear_linear1_ar4_gradual_16.csv,Chronos-Bolt Base + error detector,,8392.0,,FP
linear_linear1_ar4_gradual_16.csv,Chronos-Bolt Base + error detector,,9880.0,,FP
linear_linear1_ar4_gradual_17.csv,Chronos-Bolt Base + error detector,3000.0,,,FN
linear_linear1_ar4_gradual_17.csv,Chronos-Bolt Base + error detector,6000.0,6208.0,208.0,TP
linear_linear1_ar4_gradual_17.csv,Chronos-Bolt Base + error detector,9000.0,9472.0,472.0,TP
linear_linear1_ar4_gradual_17.csv,Chronos-Bolt Base + error detector,,1792.0,,FP
linear_linear1_ar4_gradual_17.csv,Chronos-Bolt Base + error detector,,2536.0,,FP
linear_linear1_ar4_gradual_17.csv,Chronos-Bolt Base + error detector,,6472.0,,FP
linear_linear1_ar4_gradual_17.csv,Chronos-Bolt Base + error detector,,7624.0,,FP
linear_linear1_ar4_gradual_17.csv,Chronos-Bolt Base + error detector,,7912.0,,FP
linear_linear1_ar4_gradual_17.csv,Chronos-Bolt Base + error detector,,8512.0,,FP
linear_linear1_ar4_gradual_17.csv,Chronos-Bolt Base + error detector,,9904.0,,FP
linear_linear1_ar4_gradual_17.csv,Chronos-Bolt Base + error detector,,10792.0,,FP
linear_linear1_ar4_gradual_17.csv,Chronos-Bolt Base + error detector,,11248.0,,FP
linear_linear1_ar4_gradual_18.csv,Chronos-Bolt Base + error detector,3000.0,3760.0,760.0,TP
linear_linear1_ar4_gradual_18.csv,Chronos-Bolt Base + error detector,6000.0,6304.0,304.0,TP
linear_linear1_ar4_gradual_18.csv,Chronos-Bolt Base + error detector,9000.0,9592.0,592.0,TP
linear_linear1_ar4_gradual_18.csv,Chronos-Bolt Base + error detector,,1912.0,,FP
linear_linear1_ar4_gradual_18.csv,Chronos-Bolt Base + error detector,,2392.0,,FP
linear_linear1_ar4_gradual_18.csv,Chronos-Bolt Base + error detector,,4000.0,,FP
linear_linear1_ar4_gradual_18.csv,Chronos-Bolt Base + error detector,,4264.0,,FP
linear_linear1_ar4_gradual_18.csv,Chronos-Bolt Base + error detector,,6616.0,,FP
linear_linear1_ar4_gradual_18.csv,Chronos-Bolt Base + error detector,,7600.0,,FP
linear_linear1_ar4_gradual_18.csv,Chronos-Bolt Base + error detector,,10912.0,,FP
linear_linear1_ar4_gradual_19.csv,Chronos-Bolt Base + error detector,3000.0,3280.0,280.0,TP
linear_linear1_ar4_gradual_19.csv,Chronos-Bolt Base + error detector,6000.0,6304.0,304.0,TP
linear_linear1_ar4_gradual_19.csv,Chronos-Bolt Base + error detector,9000.0,9640.0,640.0,TP
linear_linear1_ar4_gradual_19.csv,Chronos-Bolt Base + error detector,,1864.0,,FP
linear_linear1_ar4_gradual_19.csv,Chronos-Bolt Base + error detector,,2680.0,,FP
linear_linear1_ar4_gradual_19.csv,Chronos-Bolt Base + error detector,,2968.0,,FP
linear_linear1_ar4_gradual_19.csv,Chronos-Bolt Base + error detector,,3520.0,,FP
linear_linear1_ar4_gradual_19.csv,Chronos-Bolt Base + error detector,,4240.0,,FP
linear_linear1_ar4_gradual_19.csv,Chronos-Bolt Base + error detector,,5296.0,,FP
linear_linear1_ar4_gradual_19.csv,Chronos-Bolt Base + error detector,,6544.0,,FP
linear_linear1_ar4_gradual_19.csv,Chronos-Bolt Base + error detector,,8080.0,,FP
linear_linear1_ar4_gradual_20.csv,Chronos-Bolt Base + error detector,3000.0,3760.0,760.0,TP
linear_linear1_ar4_gradual_20.csv,Chronos-Bolt Base + error detector,6000.0,6328.0,328.0,TP
linear_linear1_ar4_gradual_20.csv,Chronos-Bolt Base + error detector,9000.0,9688.0,688.0,TP
linear_linear1_ar4_gradual_20.csv,Chronos-Bolt Base + error detector,,1984.0,,FP
linear_linear1_ar4_gradual_20.csv,Chronos-Bolt Base + error detector,,2248.0,,FP
linear_linear1_ar4_gradual_20.csv,Chronos-Bolt Base + error detector,,2488.0,,FP
linear_linear1_ar4_gradual_20.csv,Chronos-Bolt Base + error detector,,4408.0,,FP
linear_linear1_ar4_gradual_20.csv,Chronos-Bolt Base + error detector,,5368.0,,FP
linear_linear1_ar4_gradual_20.csv,Chronos-Bolt Base + error detector,,5728.0,,FP
linear_linear1_ar4_gradual_20.csv,Chronos-Bolt Base + error detector,,6688.0,,FP
linear_linear1_ar4_gradual_20.csv,Chronos-Bolt Base + error detector,,7024.0,,FP
linear_linear1_ar4_gradual_20.csv,Chronos-Bolt Base + error detector,,7288.0,,FP
linear_linear1_ar4_gradual_20.csv,Chronos-Bolt Base + error detector,,7624.0,,FP
linear_linear1_ar4_gradual_20.csv,Chronos-Bolt Base + error detector,,8104.0,,FP
linear_linear1_ar4_gradual_20.csv,Chronos-Bolt Base + error detector,,10576.0,,FP
linear_linear2_ar6_abrupt_01.csv,Chronos-Bolt Base + error detector,3000.0,3088.0,88.0,TP
linear_linear2_ar6_abrupt_01.csv,Chronos-Bolt Base + error detector,6000.0,,,FN
linear_linear2_ar6_abrupt_01.csv,Chronos-Bolt Base + error detector,9000.0,9016.0,16.0,TP
linear_linear2_ar6_abrupt_01.csv,Chronos-Bolt Base + error detector,,1864.0,,FP
linear_linear2_ar6_abrupt_01.csv,Chronos-Bolt Base + error detector,,2848.0,,FP
linear_linear2_ar6_abrupt_01.csv,Chronos-Bolt Base + error detector,,3328.0,,FP
linear_linear2_ar6_abrupt_01.csv,Chronos-Bolt Base + error detector,,4312.0,,FP
linear_linear2_ar6_abrupt_01.csv,Chronos-Bolt Base + error detector,,4552.0,,FP
linear_linear2_ar6_abrupt_01.csv,Chronos-Bolt Base + error detector,,5032.0,,FP
linear_linear2_ar6_abrupt_01.csv,Chronos-Bolt Base + error detector,,5536.0,,FP
linear_linear2_ar6_abrupt_01.csv,Chronos-Bolt Base + error detector,,5872.0,,FP
linear_linear2_ar6_abrupt_01.csv,Chronos-Bolt Base + error detector,,7864.0,,FP
linear_linear2_ar6_abrupt_01.csv,Chronos-Bolt Base + error detector,,8104.0,,FP
linear_linear2_ar6_abrupt_01.csv,Chronos-Bolt Base + error detector,,8776.0,,FP
linear_linear2_ar6_abrupt_01.csv,Chronos-Bolt Base + error detector,,9304.0,,FP
linear_linear2_ar6_abrupt_01.csv,Chronos-Bolt Base + error detector,,11872.0,,FP
linear_linear2_ar6_abrupt_02.csv,Chronos-Bolt Base + error detector,3000.0,3232.0,232.0,TP
linear_linear2_ar6_abrupt_02.csv,Chronos-Bolt Base + error detector,6000.0,,,FN
linear_linear2_ar6_abrupt_02.csv,Chronos-Bolt Base + error detector,9000.0,9040.0,40.0,TP
linear_linear2_ar6_abrupt_02.csv,Chronos-Bolt Base + error detector,,2560.0,,FP
linear_linear2_ar6_abrupt_02.csv,Chronos-Bolt Base + error detector,,2920.0,,FP
linear_linear2_ar6_abrupt_02.csv,Chronos-Bolt Base + error detector,,3520.0,,FP
linear_linear2_ar6_abrupt_02.csv,Chronos-Bolt Base + error detector,,3856.0,,FP
linear_linear2_ar6_abrupt_02.csv,Chronos-Bolt Base + error detector,,4840.0,,FP
linear_linear2_ar6_abrupt_02.csv,Chronos-Bolt Base + error detector,,5968.0,,FP
linear_linear2_ar6_abrupt_02.csv,Chronos-Bolt Base + error detector,,7888.0,,FP
linear_linear2_ar6_abrupt_02.csv,Chronos-Bolt Base + error detector,,8536.0,,FP
linear_linear2_ar6_abrupt_02.csv,Chronos-Bolt Base + error detector,,9328.0,,FP
linear_linear2_ar6_abrupt_02.csv,Chronos-Bolt Base + error detector,,9592.0,,FP
linear_linear2_ar6_abrupt_02.csv,Chronos-Bolt Base + error detector,,9880.0,,FP
linear_linear2_ar6_abrupt_02.csv,Chronos-Bolt Base + error detector,,10672.0,,FP
linear_linear2_ar6_abrupt_02.csv,Chronos-Bolt Base + error detector,,10936.0,,FP
linear_linear2_ar6_abrupt_02.csv,Chronos-Bolt Base + error detector,,11368.0,,FP
linear_linear2_ar6_abrupt_03.csv,Chronos-Bolt Base + error detector,3000.0,3016.0,16.0,TP
linear_linear2_ar6_abrupt_03.csv,Chronos-Bolt Base + error detector,6000.0,,,FN
linear_linear2_ar6_abrupt_03.csv,Chronos-Bolt Base + error detector,9000.0,9088.0,88.0,TP
linear_linear2_ar6_abrupt_03.csv,Chronos-Bolt Base + error detector,,2152.0,,FP
linear_linear2_ar6_abrupt_03.csv,Chronos-Bolt Base + error detector,,2392.0,,FP
linear_linear2_ar6_abrupt_03.csv,Chronos-Bolt Base + error detector,,2656.0,,FP
linear_linear2_ar6_abrupt_03.csv,Chronos-Bolt Base + error detector,,3256.0,,FP
linear_linear2_ar6_abrupt_03.csv,Chronos-Bolt Base + error detector,,3544.0,,FP
linear_linear2_ar6_abrupt_03.csv,Chronos-Bolt Base + error detector,,3784.0,,FP
linear_linear2_ar6_abrupt_03.csv,Chronos-Bolt Base + error detector,,4816.0,,FP
linear_linear2_ar6_abrupt_03.csv,Chronos-Bolt Base + error detector,,5080.0,,FP
linear_linear2_ar6_abrupt_03.csv,Chronos-Bolt Base + error detector,,5344.0,,FP
linear_linear2_ar6_abrupt_03.csv,Chronos-Bolt Base + error detector,,7720.0,,FP
linear_linear2_ar6_abrupt_03.csv,Chronos-Bolt Base + error detector,,7984.0,,FP
linear_linear2_ar6_abrupt_03.csv,Chronos-Bolt Base + error detector,,8512.0,,FP
linear_linear2_ar6_abrupt_03.csv,Chronos-Bolt Base + error detector,,8824.0,,FP
linear_linear2_ar6_abrupt_03.csv,Chronos-Bolt Base + error detector,,9328.0,,FP
linear_linear2_ar6_abrupt_03.csv,Chronos-Bolt Base + error detector,,11008.0,,FP
linear_linear2_ar6_abrupt_03.csv,Chronos-Bolt Base + error detector,,11320.0,,FP
linear_linear2_ar6_abrupt_03.csv,Chronos-Bolt Base + error detector,,11920.0,,FP
linear_linear2_ar6_abrupt_04.csv,Chronos-Bolt Base + error detector,3000.0,3016.0,16.0,TP
linear_linear2_ar6_abrupt_04.csv,Chronos-Bolt Base + error detector,6000.0,,,FN
linear_linear2_ar6_abrupt_04.csv,Chronos-Bolt Base + error detector,9000.0,9016.0,16.0,TP
linear_linear2_ar6_abrupt_04.csv,Chronos-Bolt Base + error detector,,1744.0,,FP
linear_linear2_ar6_abrupt_04.csv,Chronos-Bolt Base + error detector,,2560.0,,FP
linear_linear2_ar6_abrupt_04.csv,Chronos-Bolt Base + error detector,,3280.0,,FP
linear_linear2_ar6_abrupt_04.csv,Chronos-Bolt Base + error detector,,3592.0,,FP
linear_linear2_ar6_abrupt_04.csv,Chronos-Bolt Base + error detector,,4288.0,,FP
linear_linear2_ar6_abrupt_04.csv,Chronos-Bolt Base + error detector,,4672.0,,FP
linear_linear2_ar6_abrupt_04.csv,Chronos-Bolt Base + error detector,,4912.0,,FP
linear_linear2_ar6_abrupt_04.csv,Chronos-Bolt Base + error detector,,5200.0,,FP
linear_linear2_ar6_abrupt_04.csv,Chronos-Bolt Base + error detector,,9328.0,,FP
linear_linear2_ar6_abrupt_04.csv,Chronos-Bolt Base + error detector,,9592.0,,FP
linear_linear2_ar6_abrupt_04.csv,Chronos-Bolt Base + error detector,,10432.0,,FP
linear_linear2_ar6_abrupt_04.csv,Chronos-Bolt Base + error detector,,10768.0,,FP
linear_linear2_ar6_abrupt_04.csv,Chronos-Bolt Base + error detector,,11008.0,,FP
linear_linear2_ar6_abrupt_04.csv,Chronos-Bolt Base + error detector,,11296.0,,FP
linear_linear2_ar6_abrupt_05.csv,Chronos-Bolt Base + error detector,3000.0,3016.0,16.0,TP
linear_linear2_ar6_abrupt_05.csv,Chronos-Bolt Base + error detector,6000.0,6256.0,256.0,TP
linear_linear2_ar6_abrupt_05.csv,Chronos-Bolt Base + error detector,9000.0,9616.0,616.0,TP
linear_linear2_ar6_abrupt_05.csv,Chronos-Bolt Base + error detector,,1888.0,,FP
linear_linear2_ar6_abrupt_05.csv,Chronos-Bolt Base + error detector,,2272.0,,FP
linear_linear2_ar6_abrupt_05.csv,Chronos-Bolt Base + error detector,,3328.0,,FP
linear_linear2_ar6_abrupt_05.csv,Chronos-Bolt Base + error detector,,4240.0,,FP
linear_linear2_ar6_abrupt_05.csv,Chronos-Bolt Base + error detector,,5368.0,,FP
linear_linear2_ar6_abrupt_05.csv,Chronos-Bolt Base + error detector,,8752.0,,FP
linear_linear2_ar6_abrupt_05.csv,Chronos-Bolt Base + error detector,,8992.0,,FP
linear_linear2_ar6_abrupt_05.csv,Chronos-Bolt Base + error detector,,10912.0,,FP
linear_linear2_ar6_abrupt_06.csv,Chronos-Bolt Base + error detector,3000.0,3040.0,40.0,TP
linear_linear2_ar6_abrupt_06.csv,Chronos-Bolt Base + error detector,6000.0,6160.0,160.0,TP
linear_linear2_ar6_abrupt_06.csv,Chronos-Bolt Base + error detector,9000.0,9016.0,16.0,TP
linear_linear2_ar6_abrupt_06.csv,Chronos-Bolt Base + error detector,,2248.0,,FP
